row_id,hotel,arrival_date_year,arrival_date_month,actual_is_canceled,predicted_cancel_prob
59708,City Hotel,2016,November,1,1.0
33155,Resort Hotel,2017,February,0,0.43
22272,Resort Hotel,2016,November,0,0.19
15041,Resort Hotel,2015,July,1,0.98
13224,Resort Hotel,2017,August,1,0.73
59555,City Hotel,2016,October,1,0.56
119383,City Hotel,2017,August,0,0.04
54416,City Hotel,2016,July,1,0.5820000000000001
51109,City Hotel,2016,May,1,0.9
111589,City Hotel,2017,May,0,0.77
24385,Resort Hotel,2016,May,0,0.01
17975,Resort Hotel,2015,October,0,0.0
57504,City Hotel,2016,September,1,1.0
97903,City Hotel,2016,September,0,0.0
31286,Resort Hotel,2016,December,0,0.14
7645,Resort Hotel,2016,August,1,1.0
61168,City Hotel,2016,December,1,0.33
87594,City Hotel,2016,April,0,0.11708333333333334
86872,City Hotel,2016,April,0,0.22
58653,City Hotel,2016,October,1,1.0
85064,City Hotel,2016,March,0,0.17625
74044,City Hotel,2015,August,1,1.0
65259,City Hotel,2017,March,1,0.57
102082,City Hotel,2016,November,0,0.35
70684,City Hotel,2017,June,1,0.7257142857142856
2361,Resort Hotel,2015,October,0,0.0
26277,Resort Hotel,2016,July,0,0.01
48857,City Hotel,2016,March,1,0.5425
69041,City Hotel,2017,May,1,0.533036866359447
60540,City Hotel,2016,November,1,0.63
14400,Resort Hotel,2017,August,1,0.47
67857,City Hotel,2017,May,1,0.56
14950,Resort Hotel,2015,August,1,0.94
31239,Resort Hotel,2016,December,0,0.02
54809,City Hotel,2016,July,1,0.47
31418,Resort Hotel,2016,December,0,0.01
34093,Resort Hotel,2017,March,0,0.02
30213,Resort Hotel,2016,November,0,0.28
101216,City Hotel,2016,November,0,0.06
87330,City Hotel,2016,April,0,0.04
91575,City Hotel,2016,June,0,0.05
26085,Resort Hotel,2016,July,0,0.0
24383,Resort Hotel,2016,May,0,0.19
20672,Resort Hotel,2016,February,0,0.04
15974,Resort Hotel,2015,August,0,0.02
37885,Resort Hotel,2017,June,0,0.02
4524,Resort Hotel,2016,March,1,0.79
1608,Resort Hotel,2015,September,0,0.002
99690,City Hotel,2016,October,0,0.0
116676,City Hotel,2017,July,0,0.26
41437,City Hotel,2015,August,0,0.19
35001,Resort Hotel,2017,April,0,0.29
246,Resort Hotel,2015,July,0,0.68
67769,City Hotel,2017,May,1,0.94
47468,City Hotel,2016,February,1,0.48
66052,City Hotel,2017,April,1,1.0
6853,Resort Hotel,2016,July,1,0.62
5982,Resort Hotel,2016,May,1,1.0
64511,City Hotel,2017,March,1,1.0
9560,Resort Hotel,2016,December,1,0.7
79834,City Hotel,2015,December,1,1.0
60227,City Hotel,2016,November,1,1.0
3254,Resort Hotel,2015,November,0,0.0
14270,Resort Hotel,2017,April,0,0.14
112780,City Hotel,2017,May,0,0.24333333333333332
85864,City Hotel,2016,March,0,0.44
13020,Resort Hotel,2017,July,1,0.5
68791,City Hotel,2017,May,1,1.0
98809,City Hotel,2016,December,1,0.17
8711,Resort Hotel,2016,October,1,0.14
21289,Resort Hotel,2016,February,0,0.0
50634,City Hotel,2016,May,1,1.0
94252,City Hotel,2016,July,0,0.3483333333333334
93020,City Hotel,2016,July,0,0.02
104393,City Hotel,2017,January,0,0.07
23114,Resort Hotel,2016,April,0,0.02
1156,Resort Hotel,2015,August,0,0.03
6452,Resort Hotel,2016,June,1,1.0
110748,City Hotel,2017,April,0,0.3098333333333333
69623,City Hotel,2017,June,1,1.0
115313,City Hotel,2017,July,0,0.0
71259,City Hotel,2017,June,1,0.77
49187,City Hotel,2016,April,1,1.0
79750,City Hotel,2015,November,1,0.51
106233,City Hotel,2017,February,0,0.02
68724,City Hotel,2017,May,1,1.0
32192,Resort Hotel,2017,January,0,0.1576451543839672
38768,Resort Hotel,2017,July,0,0.53
39250,Resort Hotel,2017,August,0,0.06
45868,City Hotel,2015,November,0,0.0
67937,City Hotel,2017,May,1,1.0
10666,Resort Hotel,2017,March,1,1.0
33752,Resort Hotel,2017,February,0,0.0
58797,City Hotel,2016,October,1,1.0
26798,Resort Hotel,2016,August,0,0.67
62960,City Hotel,2017,January,1,1.0
41582,City Hotel,2015,August,0,0.31
80615,City Hotel,2015,November,0,0.75
7590,Resort Hotel,2016,August,1,0.96
81061,City Hotel,2016,January,1,1.0
61046,City Hotel,2016,December,1,1.0
81049,City Hotel,2016,January,1,1.0
37268,Resort Hotel,2017,June,0,0.2
79482,City Hotel,2015,October,0,0.015
48764,City Hotel,2016,March,1,1.0
51618,City Hotel,2016,May,1,0.26
83750,City Hotel,2016,February,0,0.07666666666666667
53795,City Hotel,2016,June,1,1.0
68419,City Hotel,2017,May,1,0.97
8424,Resort Hotel,2016,September,1,0.25
113238,City Hotel,2017,June,0,0.01
38655,Resort Hotel,2017,July,0,0.1
118828,City Hotel,2017,August,0,0.3
62396,City Hotel,2017,January,1,0.33
5570,Resort Hotel,2016,May,0,0.0
76390,City Hotel,2015,July,0,0.0
54407,City Hotel,2016,July,0,0.18
94981,City Hotel,2016,August,0,0.76
68720,City Hotel,2017,May,1,1.0
47860,City Hotel,2016,March,0,0.06
84283,City Hotel,2016,February,0,0.12
47469,City Hotel,2016,February,0,0.44
91185,City Hotel,2016,June,0,0.03
28803,Resort Hotel,2016,October,0,0.02
75891,City Hotel,2015,July,1,1.0
80382,City Hotel,2015,December,1,1.0
100924,City Hotel,2016,November,0,0.17666666666666664
44457,City Hotel,2015,October,1,1.0
50867,City Hotel,2016,May,1,0.89
102659,City Hotel,2016,December,0,0.01
98145,City Hotel,2016,September,0,0.0
87157,City Hotel,2016,April,0,0.06
14107,Resort Hotel,2016,September,0,0.0
7853,Resort Hotel,2016,August,1,0.25
24082,Resort Hotel,2016,May,0,0.0
11385,Resort Hotel,2017,May,1,1.0
11193,Resort Hotel,2017,April,1,0.885
353,Resort Hotel,2015,July,0,0.01
93208,City Hotel,2016,July,0,0.0
42931,City Hotel,2015,September,0,0.20900000000000002
86616,City Hotel,2016,April,0,0.03
59232,City Hotel,2016,October,1,0.94
73652,City Hotel,2017,August,1,0.44
3645,Resort Hotel,2015,December,0,0.85
88714,City Hotel,2016,May,0,0.0325
96119,City Hotel,2016,August,0,0.1693333333333333
10908,Resort Hotel,2017,April,1,0.94
32982,Resort Hotel,2017,February,0,0.12
63200,City Hotel,2017,February,1,1.0
1544,Resort Hotel,2015,September,0,0.01
8911,Resort Hotel,2016,October,0,0.03
75716,City Hotel,2015,August,1,1.0
110909,City Hotel,2017,May,0,0.09
101610,City Hotel,2016,November,0,0.11
68145,City Hotel,2017,May,1,0.87
9400,Resort Hotel,2016,November,1,0.64
63690,City Hotel,2017,February,1,1.0
68873,City Hotel,2017,May,1,1.0
5997,Resort Hotel,2016,May,0,0.01
108144,City Hotel,2017,March,0,0.02
25323,Resort Hotel,2016,June,0,0.0
103531,City Hotel,2016,December,0,0.06
89922,City Hotel,2016,May,0,0.31
12396,Resort Hotel,2017,June,1,0.65
50057,City Hotel,2016,April,1,1.0
59565,City Hotel,2016,October,1,0.77
58255,City Hotel,2016,October,1,0.95
39207,Resort Hotel,2017,August,0,0.03
18428,Resort Hotel,2015,November,0,0.0
74527,City Hotel,2015,September,1,1.0
19625,Resort Hotel,2015,December,0,0.0
70991,City Hotel,2017,June,1,0.36
47169,City Hotel,2016,February,1,0.45
109631,City Hotel,2017,April,0,0.21
109914,City Hotel,2017,April,0,0.225
942,Resort Hotel,2015,August,0,0.18103448275862066
106231,City Hotel,2017,February,0,0.0
57732,City Hotel,2016,September,1,1.0
39823,Resort Hotel,2017,August,0,0.1
103205,City Hotel,2016,December,0,0.04
13056,Resort Hotel,2017,July,1,0.82
45031,City Hotel,2015,October,0,0.0
67340,City Hotel,2017,May,1,0.462
329,Resort Hotel,2015,July,0,0.0
100300,City Hotel,2016,October,0,0.25
16846,Resort Hotel,2015,September,0,0.0
55103,City Hotel,2016,August,1,0.37375
6300,Resort Hotel,2016,June,1,0.65
82967,City Hotel,2016,April,0,0.22
53456,City Hotel,2016,June,1,0.86
60505,City Hotel,2016,November,1,0.40157894736842104
31735,Resort Hotel,2017,January,0,0.38
113472,City Hotel,2017,June,0,0.21542857142857144
55901,City Hotel,2016,August,1,1.0
24156,Resort Hotel,2016,May,0,0.0
118025,City Hotel,2017,August,0,0.87
9836,Resort Hotel,2017,January,1,0.83
75138,City Hotel,2015,July,1,1.0
65367,City Hotel,2017,April,1,1.0
90560,City Hotel,2016,June,0,0.0
40300,City Hotel,2015,July,1,1.0
30392,Resort Hotel,2016,November,0,0.0
27564,Resort Hotel,2016,August,0,0.5643181818181818
90486,City Hotel,2016,June,0,0.10857142857142858
12229,Resort Hotel,2017,June,1,0.03
64434,City Hotel,2017,March,1,1.0
59658,City Hotel,2016,October,1,0.99
79114,City Hotel,2015,October,0,0.0
88382,City Hotel,2016,May,0,0.16
83681,City Hotel,2016,February,0,0.102
82382,City Hotel,2016,March,1,1.0
109254,City Hotel,2017,April,0,0.13
18112,Resort Hotel,2015,November,0,0.262
7394,Resort Hotel,2016,August,1,0.66
21024,Resort Hotel,2016,February,0,0.44
15498,Resort Hotel,2015,July,0,0.01
75106,City Hotel,2015,September,1,1.0
89139,City Hotel,2016,May,0,0.005
40026,Resort Hotel,2017,August,0,0.18
9257,Resort Hotel,2016,November,1,1.0
80681,City Hotel,2015,November,0,0.0
100633,City Hotel,2016,October,0,0.06
65692,City Hotel,2017,April,1,1.0
33944,Resort Hotel,2017,February,0,0.02
16688,Resort Hotel,2015,September,1,1.0
21784,Resort Hotel,2016,March,0,0.07
79576,City Hotel,2015,October,0,0.01
72428,City Hotel,2017,July,1,0.96
113562,City Hotel,2017,June,0,0.342
55960,City Hotel,2016,August,1,1.0
102440,City Hotel,2016,November,0,0.13
16083,Resort Hotel,2015,August,0,0.04
18621,Resort Hotel,2016,February,0,0.02
52688,City Hotel,2016,June,1,1.0
48102,City Hotel,2016,March,1,0.75
62135,City Hotel,2017,January,1,0.29668514818514813
68664,City Hotel,2017,May,1,0.74
8247,Resort Hotel,2016,September,1,0.58
2993,Resort Hotel,2015,November,1,1.0
56027,City Hotel,2016,August,1,1.0
55840,City Hotel,2016,August,1,0.8
71208,City Hotel,2017,June,1,0.85
49194,City Hotel,2016,April,1,0.65
83864,City Hotel,2016,February,0,0.0
114053,City Hotel,2017,June,0,0.1
45981,City Hotel,2015,December,1,1.0
101951,City Hotel,2016,November,0,0.0
56985,City Hotel,2016,September,1,0.14
4439,Resort Hotel,2016,March,1,0.53
79193,City Hotel,2015,December,1,0.94
100965,City Hotel,2016,November,0,0.01
51078,City Hotel,2016,May,1,1.0
30867,Resort Hotel,2016,December,0,0.0
36697,Resort Hotel,2017,May,0,0.4
113375,City Hotel,2017,June,0,0.0
3369,Resort Hotel,2015,December,1,1.0
117391,City Hotel,2017,July,0,0.2
101783,City Hotel,2016,November,0,0.57
47765,City Hotel,2016,March,1,0.93
66785,City Hotel,2017,April,1,1.0
75270,City Hotel,2015,August,1,1.0
48948,City Hotel,2016,April,1,0.21
69842,City Hotel,2017,June,1,0.63
61270,City Hotel,2016,December,1,0.81
36759,Resort Hotel,2017,May,0,0.03
91975,City Hotel,2016,June,0,0.28800000000000003
110719,City Hotel,2017,April,0,0.33
101455,City Hotel,2016,November,0,0.19
38413,Resort Hotel,2017,July,0,0.40666666666666673
109010,City Hotel,2017,April,0,0.0
82784,City Hotel,2016,February,1,1.0
43845,City Hotel,2015,September,1,1.0
5505,Resort Hotel,2016,April,0,0.0
48668,City Hotel,2016,March,1,0.7533333333333333
111276,City Hotel,2017,May,0,0.07
93415,City Hotel,2016,July,0,0.1
1593,Resort Hotel,2015,September,1,0.78
42376,City Hotel,2015,September,0,0.35
9192,Resort Hotel,2016,November,1,1.0
61686,City Hotel,2016,December,1,0.54
69961,City Hotel,2017,June,1,1.0
43621,City Hotel,2015,September,1,0.91
25815,Resort Hotel,2016,July,0,0.15
81001,City Hotel,2016,January,1,1.0
27860,Resort Hotel,2016,September,0,0.1225
43871,City Hotel,2015,September,1,1.0
18672,Resort Hotel,2015,November,0,0.0
9799,Resort Hotel,2017,January,1,0.02
64731,City Hotel,2017,March,1,0.74
100011,City Hotel,2016,October,0,0.26
95780,City Hotel,2016,August,0,0.01
24236,Resort Hotel,2016,May,0,0.0
58052,City Hotel,2016,October,1,1.0
74921,City Hotel,2015,July,1,1.0
1927,Resort Hotel,2015,September,0,0.01
95207,City Hotel,2016,August,0,0.09
99616,City Hotel,2016,October,0,0.17120214752567695
14546,Resort Hotel,2016,April,0,0.188
70425,City Hotel,2017,June,1,1.0
70030,City Hotel,2017,June,1,0.43
91456,City Hotel,2016,June,0,0.05
76276,City Hotel,2015,July,1,1.0
26835,Resort Hotel,2016,August,0,0.58
37174,Resort Hotel,2017,June,0,0.04
44911,City Hotel,2015,October,0,0.03
33987,Resort Hotel,2017,February,0,0.49
1764,Resort Hotel,2015,September,0,0.23
3014,Resort Hotel,2015,November,0,0.66
86874,City Hotel,2016,April,0,0.0
53507,City Hotel,2016,June,1,0.98
25202,Resort Hotel,2016,June,0,0.0
54536,City Hotel,2016,July,1,0.91
117876,City Hotel,2017,August,0,0.02
70687,City Hotel,2017,June,1,0.72
85525,City Hotel,2016,March,0,0.01
79712,City Hotel,2016,February,1,0.89
70114,City Hotel,2017,June,1,0.33
9671,Resort Hotel,2016,December,1,0.05
44524,City Hotel,2015,October,0,0.021787878787878787
29503,Resort Hotel,2016,October,0,0.46
99386,City Hotel,2016,October,0,0.06
9962,Resort Hotel,2017,January,1,0.49
51817,City Hotel,2016,May,1,1.0
13706,Resort Hotel,2017,August,1,0.77
5692,Resort Hotel,2016,May,0,0.0
78325,City Hotel,2016,October,0,0.24
78965,City Hotel,2015,October,1,0.98
69937,City Hotel,2017,June,1,1.0
105800,City Hotel,2017,February,0,0.35
99364,City Hotel,2016,October,0,0.26
29979,Resort Hotel,2016,November,0,0.09
72144,City Hotel,2017,July,1,1.0
49137,City Hotel,2016,April,1,0.22
48306,City Hotel,2016,March,1,0.94
36915,Resort Hotel,2017,May,0,0.02
106401,City Hotel,2017,February,0,0.05285714285714285
20917,Resort Hotel,2017,January,0,0.04
30764,Resort Hotel,2016,December,0,0.05
3806,Resort Hotel,2016,January,1,0.42
101373,City Hotel,2016,November,0,0.02
39064,Resort Hotel,2017,August,0,0.08
82932,City Hotel,2016,May,1,1.0
101624,City Hotel,2016,November,0,0.09
74058,City Hotel,2015,August,1,1.0
10736,Resort Hotel,2017,March,1,0.21
114742,City Hotel,2017,June,0,0.04
95752,City Hotel,2016,August,0,0.04
10673,Resort Hotel,2017,March,1,1.0
114438,City Hotel,2017,June,0,0.4
37440,Resort Hotel,2017,June,0,0.37
118995,City Hotel,2017,August,0,0.08
14087,Resort Hotel,2016,August,0,0.02
73955,City Hotel,2015,July,1,1.0
49251,City Hotel,2016,April,1,0.76
52965,City Hotel,2016,June,1,1.0
47132,City Hotel,2016,February,0,0.11
89285,City Hotel,2016,May,0,0.57
93322,City Hotel,2016,July,0,0.02
29550,Resort Hotel,2016,October,0,0.25
70609,City Hotel,2017,June,1,1.0
57071,City Hotel,2016,September,1,0.9
24392,Resort Hotel,2016,May,0,0.11
11579,Resort Hotel,2017,May,1,0.96
89665,City Hotel,2016,May,0,0.06
23032,Resort Hotel,2016,June,0,0.51
39488,Resort Hotel,2017,August,0,0.14
115415,City Hotel,2017,July,0,0.0
46136,City Hotel,2015,December,0,0.07
80422,City Hotel,2015,December,1,1.0
114837,City Hotel,2017,June,0,0.0
21552,Resort Hotel,2016,March,0,0.59
21658,Resort Hotel,2016,March,0,0.07
85632,City Hotel,2016,March,0,0.38
20189,Resort Hotel,2016,January,0,0.01
5406,Resort Hotel,2016,April,1,1.0
111924,City Hotel,2017,May,1,0.02
76450,City Hotel,2015,October,1,1.0
119048,City Hotel,2017,August,0,0.19
84140,City Hotel,2016,February,0,0.0
93953,City Hotel,2016,July,0,0.06
81316,City Hotel,2015,December,0,0.0
55952,City Hotel,2016,August,1,1.0
65950,City Hotel,2017,April,1,0.24
13804,Resort Hotel,2016,January,0,0.0
74187,City Hotel,2015,October,1,1.0
88044,City Hotel,2016,April,0,0.05
25738,Resort Hotel,2016,July,0,0.17
63025,City Hotel,2017,January,1,0.31
103618,City Hotel,2016,December,0,0.34
26521,Resort Hotel,2016,July,0,0.27
21843,Resort Hotel,2016,March,0,0.0
15675,Resort Hotel,2015,July,0,0.0
63266,City Hotel,2017,February,1,0.61
6962,Resort Hotel,2016,July,1,0.37
76701,City Hotel,2016,September,0,0.12
33076,Resort Hotel,2017,February,0,0.01
52887,City Hotel,2016,June,1,1.0
24432,Resort Hotel,2016,May,0,0.28
11314,Resort Hotel,2017,May,1,0.86
33152,Resort Hotel,2017,February,0,0.01
108531,City Hotel,2017,March,0,0.0
80881,City Hotel,2015,November,0,0.0
25188,Resort Hotel,2016,June,0,0.02
71948,City Hotel,2017,July,1,0.72
805,Resort Hotel,2015,July,1,0.85
41990,City Hotel,2015,August,0,0.15512777444197215
92571,City Hotel,2016,July,0,0.2995709094826741
94455,City Hotel,2016,August,0,0.05
74109,City Hotel,2015,September,1,1.0
111244,City Hotel,2017,May,0,0.08
70688,City Hotel,2017,June,1,0.19
69935,City Hotel,2017,June,1,1.0
11063,Resort Hotel,2017,April,1,1.0
112926,City Hotel,2017,May,0,0.12
18432,Resort Hotel,2015,November,0,0.0
84197,City Hotel,2016,February,0,0.0016025641025641025
50532,City Hotel,2016,May,1,0.685
113859,City Hotel,2017,June,0,0.42
11165,Resort Hotel,2017,April,1,0.99
96948,City Hotel,2016,September,0,0.0
53164,City Hotel,2016,June,1,0.77
16791,Resort Hotel,2015,September,0,0.02
75313,City Hotel,2015,August,1,1.0
73489,City Hotel,2017,August,1,0.16
5271,Resort Hotel,2016,April,0,0.0
42696,City Hotel,2015,September,0,0.06789395937117458
88470,City Hotel,2016,May,0,0.0
14825,Resort Hotel,2015,July,1,0.99
82868,City Hotel,2016,February,1,1.0
109591,City Hotel,2017,April,0,0.38
26840,Resort Hotel,2016,August,0,0.13
95093,City Hotel,2016,August,0,0.21
81241,City Hotel,2015,December,0,0.0
39510,Resort Hotel,2017,August,0,0.11
114460,City Hotel,2017,June,0,0.15
7759,Resort Hotel,2016,August,1,0.17
30711,Resort Hotel,2016,November,0,0.1
74566,City Hotel,2015,September,1,1.0
11802,Resort Hotel,2017,May,1,0.38
93120,City Hotel,2016,July,0,0.11
60342,City Hotel,2016,November,1,1.0
39566,Resort Hotel,2017,August,0,0.115
51194,City Hotel,2016,May,1,0.86
25702,Resort Hotel,2017,August,0,0.74
11666,Resort Hotel,2017,May,1,0.18
106865,City Hotel,2017,March,0,0.25
61836,City Hotel,2016,December,1,0.31
46418,City Hotel,2015,December,1,1.0
108794,City Hotel,2017,April,0,0.01
106277,City Hotel,2017,February,0,0.0
86136,City Hotel,2016,March,0,0.18
12167,Resort Hotel,2017,June,1,0.89
102673,City Hotel,2016,December,0,0.0
37924,Resort Hotel,2017,July,0,0.04
47489,City Hotel,2016,February,1,1.0
97302,City Hotel,2016,September,0,0.0
53930,City Hotel,2016,July,1,0.66
46703,City Hotel,2016,January,0,0.3
115966,City Hotel,2017,July,0,0.07
90584,City Hotel,2016,June,0,0.0
84831,City Hotel,2016,March,0,0.25
37021,Resort Hotel,2017,June,0,0.1
100363,City Hotel,2016,October,0,0.12
16118,Resort Hotel,2015,September,1,0.92
117521,City Hotel,2017,August,0,0.03
112024,City Hotel,2017,May,0,0.5
101337,City Hotel,2016,November,0,0.03
7073,Resort Hotel,2016,July,1,0.57
115948,City Hotel,2017,July,0,0.11
19347,Resort Hotel,2015,December,0,0.02
103589,City Hotel,2016,December,0,0.04
114799,City Hotel,2017,June,0,0.0
12083,Resort Hotel,2017,June,1,0.5
23727,Resort Hotel,2016,April,0,0.09
6541,Resort Hotel,2016,June,0,0.02
62187,City Hotel,2017,January,1,0.13
26585,Resort Hotel,2016,July,0,0.17
86710,City Hotel,2016,April,0,0.01
81128,City Hotel,2016,March,1,1.0
83357,City Hotel,2016,January,0,0.01
34542,Resort Hotel,2017,March,0,0.01
111147,City Hotel,2017,May,0,0.38
7049,Resort Hotel,2016,July,1,0.92
47109,City Hotel,2016,February,1,0.0
22069,Resort Hotel,2016,March,0,0.53
21161,Resort Hotel,2016,February,0,0.02
109695,City Hotel,2017,April,0,0.79
68652,City Hotel,2017,May,1,0.06
29649,Resort Hotel,2016,October,0,0.03
65258,City Hotel,2017,March,1,0.56
15865,Resort Hotel,2015,July,0,0.0
67953,City Hotel,2017,May,1,1.0
20555,Resort Hotel,2017,April,0,0.07
62198,City Hotel,2017,January,1,0.87
57417,City Hotel,2016,September,1,1.0
74532,City Hotel,2015,September,1,1.0
55082,City Hotel,2016,August,1,1.0
72115,City Hotel,2017,July,1,0.29
82753,City Hotel,2016,October,1,1.0
59134,City Hotel,2016,October,1,1.0
106104,City Hotel,2017,February,0,0.04
5698,Resort Hotel,2016,May,1,0.65
97688,City Hotel,2016,September,0,0.0
108641,City Hotel,2017,March,0,0.0
78849,City Hotel,2015,October,0,0.0
9874,Resort Hotel,2017,January,1,0.1576451543839672
99818,City Hotel,2016,October,0,0.0
88796,City Hotel,2016,May,0,0.12
76522,City Hotel,2015,September,1,1.0
98158,City Hotel,2016,September,0,0.3
11914,Resort Hotel,2017,June,1,1.0
99486,City Hotel,2016,October,0,0.16726190476190475
72210,City Hotel,2017,July,1,0.63
2818,Resort Hotel,2015,October,1,0.715
63815,City Hotel,2017,February,1,0.65
99122,City Hotel,2016,October,0,0.01
62090,City Hotel,2017,January,1,0.565
59537,City Hotel,2016,October,1,0.7
64965,City Hotel,2017,March,1,1.0
87835,City Hotel,2016,April,0,0.07728229205435087
31497,Resort Hotel,2016,December,0,0.22
83851,City Hotel,2016,February,0,0.05
88846,City Hotel,2016,May,0,0.0
98749,City Hotel,2016,October,0,0.05
61064,City Hotel,2016,December,1,1.0
110739,City Hotel,2017,April,0,0.4633333333333334
27205,Resort Hotel,2016,August,0,0.01
15395,Resort Hotel,2015,July,0,0.01
35472,Resort Hotel,2017,April,0,0.366
116489,City Hotel,2017,July,0,0.33
118366,City Hotel,2017,August,0,0.18
94730,City Hotel,2016,August,0,0.08
11,Resort Hotel,2015,July,0,0.61
98667,City Hotel,2016,September,0,0.0
53725,City Hotel,2016,June,1,0.06
16204,Resort Hotel,2015,August,0,0.01
6232,Resort Hotel,2016,May,1,0.92
44246,City Hotel,2015,October,0,0.0943315108414261
5215,Resort Hotel,2016,April,0,0.0
113972,City Hotel,2017,June,0,0.47
